"기타범죄",성매매알선등행위의처벌에관한법률위반(아동·청소년),소계,2,1,50.0,-,-,-,-,-
"기타범죄",성매매알선등행위의처벌에관한법률위반(기타),소계,932,886,95.1,2193,1242,911,40,-
"기타범죄",성폭력범죄의처벌등에관한특례법위반(기타),소계,6266,5848,93.3,6105,5807,166,132,-
"기타범죄",소방기본법,소계,34,34,100.0,33,28,5,-,-
"기타범죄",수도법,소계,63,55,87.3,81,72,7,2,6
"기타범죄",수산업법,소계,913,911,99.8,479,455,19,5,4
"기타범죄",신앙에관한죄,소계,223,168,75.3,305,225,73,7,-
"기타범죄",신용정보의이용및보호에관한법률,소계,28,20,71.4,32,23,8,1,3
"기타범죄",실화및업무상실화죄,소계,2573,1852,72.0,2049,1702,340,7,2
"기타범죄",스토킹처벌법,소계,10545,9895,93.8,9999,8051,1868,80,-
"기타범죄",아동·청소년의성보호에관한법률위반(강요행위등),소계,39,36,92.3,102,69,31,2,-
"기타범죄",아동·청소년의성보호에관한법률위반(매매),소계,4,4,100.0,4,4,-,-,-
"기타범죄",아동·청소년의성보호에관한법률위반(성매수등),소계,236,209,88.6,393,339,16,38,-
"기타범죄",아동·청소년의성보호에관한법률위반(알선영업행위등),소계,40,35,87.5,88,70,14,4,-
"기타범죄",아동·청소년의성보호에관한법률위반(기타),소계,539,462,85.7,488,444,24,20,-
"기타범죄",아동복지법위반(무아동복지시설의 의무위반 등),소계,-,-,-,-,-,-,-,-
"기타범죄",아동복지법위반(유기·학대 등),소계,5672,5557,98.0,6406,3558,2832,16,3
"기타범죄",아동복지법위반(기타),소계,6473,6329,97.8,7147,4155,2965,27,6
"기타범죄",아동학대처벌법위반(비밀유지의무위반 등),소계,2,2,100.0,2,2,-,-,-
"기타범죄",아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌),소계,630,613,97.3,811,153,654,4,6
"기타범죄",아동학대처벌법위반(업무수행 방해 등),소계,7,7,100.0,7,6,1,-,-
"기타범죄",아동학대처벌법위반(유기·학대 등),소계,31,30,96.8,45,18,27,-,-
"기타범죄",아동학대처벌법위반(처분 불이행 등),소계,125,123,98.4,104,72,32,-,-
"기타범죄",아동학대처벌법위반(피해자 등에 대한 강요행위),소계,2,2,100.0,2,1,1,-,-
"기타범죄",아동학대처벌법위반(기타),소계,101,96,95.0,100,56,44,-,-
"기타범죄",액화석유가스의안전및사업관리법,소계,108,102,94.4,121,111,10,-,31
"기타범죄",양곡관리법,소계,-,-,-,-,-,-,-,-
"기타범죄",여객자동차운수사업법,소계,317,293,92.4,458,422,36,-,23
"기타범죄",여권법,소계,17,15,88.2,21,18,3,-,-
"기타범죄",영해및접속수역법,소계,3,3,100.0,9,9,-,-,-
"기타범죄",영화및비디오물의진흥에관한법률,소계,10,10,100.0,18,10,8,-,-
"기타범죄",옥외광고물법위반,소계,152,135,88.8,172,147,22,3,18
"기타범죄",위증죄,소계,1395,1074,77.0,1571,1122,442,7,-
"기타범죄",위치정보의보호및이용등에관한법률,소계,155,135,87.1,172,127,39,6,4
"기타범죄",유기와학대의죄,소계,129,63,48.8,100,47,53,-,1
"기타범죄",유선및도선사업법,소계,28,27,96.4,16,16,-,-,4
"기타범죄",음악산업진흥에관한법률,소계,3841,3778,98.4,6520,1645,4787,88,1
"기타범죄",인질강요·살해·상해,소계,-,-,-,1,1,-,-,-
"기타범죄",일수와수리에관한죄,소계,11,9,81.8,16,14,2,-,-
"기타범죄",자동차관리법,소계,24451,22462,91.9,22382,20226,1688,468,406
"기타범죄",자동차손해배상보장법,소계,3571,3403,95.3,3901,3636,252,13,2
"기타범죄",자연공원법,소계,81,71,87.7,87,73,7,7,2
"기타범죄",장물에관한죄,소계,235,230,97.9,569,455,109,5,-
"기타범죄",장사등에관한법률,소계,54,45,83.3,72,66,6,-,3
"기타범죄",재난및안전관리기본법,소계,2,2,100.0,2,2,-,-,1
"기타범죄",전기통신기본법,소계,5294,4936,93.2,6846,5442,1273,131,3
"기타범죄",전파법,소계,40,34,85.0,43,41,2,-,5
"기타범죄",정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등),소계,15,13,86.7,15,10,2,3,1
"기타범죄",정보통신망이용촉진및정보보호등에관한법률위반(명예훼손),소계,12370,7964,64.4,15699,6024,4650,5025,12
"기타범죄",정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등),소계,2833,587,20.7,1601,662,165,774,7
"기타범죄",정보통신망이용촉진및정보보호등에관한법률위반(기타),소계,3102,1790,57.7,2837,1402,764,671,9
"기타범죄",정신건강복지법,소계,8,6,75.0,10,8,1,1,2
"기타범죄",주거침입의죄,소계,18867,12233,64.8,14304,10840,3275,189,6
"기타범죄",주민등록법,소계,1621,1292,79.7,2158,1033,1036,89,2
"기타범죄",주차장법,소계,68,61,89.7,95,65,29,1,3
"기타범죄",집회및시위에관한법률,소계,383,316,82.5,765,508,153,104,-
"기타범죄",채무자회생및파산에관한법률위반,소계,71,45,63.4,77,44,30,3,2
"기타범죄",철도안전법,소계,158,140,88.6,157,137,15,5,7
"기타범죄",청소년보호법,소계,6160,6006,97.5,7688,3776,3893,19,17
"기타범죄",총포·도검·화약류등의안전관리에관한법률,소계,507,480,94.7,556,520,32,4,8
"기타범죄",축산물위생관리법,소계,253,234,92.5,274,165,105,4,28
"기타범죄",출입국관리법,소계,1066,937,87.9,1402,989,403,10,57
"기타범죄",통신비밀보호법,소계,279,218,78.1,326,166,149,11,-
"기타범죄",특가법(무고),소계,3,3,100.0,3,3,-,-,-
"기타범죄",특가법(장물),소계,-,-,-,-,-,-,-,-
"기타범죄",특경법(보고의무),소계,-,-,-,-,-,-,-,-
"기타범죄",폭력행위등처벌에관한법률위반(기타),소계,5,5,100.0,10,9,1,-,-
"기타범죄",하수도법,소계,54,50,92.6,57,45,10,2,15
"기타범죄",하천법,소계,151,144,95.4,184,157,27,-,10
"기타범죄",학원의설립·운영및과외교섭에관한법률,소계,293,291,99.3,311,77,231,3,-
"기타범죄",항만운송사업법,소계,29,25,86.2,62,62,-,-,31
"기타범죄",허위감정증거인멸·은닉증인은닉죄,소계,128,77,60.2,184,137,31,16,1
"기타범죄",형사소송법,소계,4,4,100.0,11,10,1,-,-
"기타범죄",형의실효등에관한법률,소계,7,4,57.1,8,4,4,-,-
"기타범죄",화물자동차운수사업법,소계,1105,1058,95.7,1419,1322,94,3,85
"기타범죄",기타,소계,35278,33517,95.0,19418,14100,4526,792,1792
